ID,EMAIL,GPN,NOME,SALARIO_BASE_FY_ATUAL,EMPLOYEE_STATUS,PAIS,GENDER,LOCATION_CITY,SERVICE_LINE,SUB_SL,RANK_ATUAL,EXP_LEV_ATUAL,JOB_TITLE,HIRING_DATE,PROPORCIONAL_HIRING_DATE,LAST_PROMOTION_DATE,UTILIZAÇAO,PROMOÇAO,LEAD_ATUAL,RANK_FUTURO,EXP_LEVEL_FUTURO,ACTUAL,SMUS_ID,JOBS_ID,LEVEL
1142,BR923289710@ey.com.br,BR923289710,Diana Abbey,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,21-Senior Manager,4,Gerente Senior,2/1/2016 0:00,1,7/17/2020 0:00,0.349253,Progression,Strategic Impact,21-Senior Manager,4,0,11,3,0
1143,BR1572952760@ey.com.br,BR1572952760,Margaret Delisio,1000,Active,Brasil,M,Campinas,Advisory,PI,44-Staff/Assistant,1,Analista Senior,9/1/2019 0:00,0.833333,4/30/2021 0:00,0.191945,Progression,nan,44-Staff/Assistant,1,0,1,1,0
1144,BR1416198580@ey.com.br,BR1416198580,Sarah King,1000,Active,Brasil,M,Recife,Advisory,Risk,32-Manager,2,Gerente,3/1/2020 0:00,0.333333,3/19/2021 0:00,0.127375,Progression,Progressing,32-Manager,2,0,3,2,0
1145,BR951879270@ey.com.br,BR951879270,Victoria Jackson,1000,Active,Brasil,M,Goiania,Advisory,Risk,32-Manager,2,Gerente,6/1/2017 0:00,1,3/10/2021 0:00,0.810777,Progression,Differentiating,32-Manager,2,0,3,2,0
1146,BR1781673750@ey.com.br,BR1781673750,Iva Franz,1000,Active,Brasil,M,Recife,Advisory,PI,42-Senior,4,Especialista,4/1/2015 0:00,1,8/12/2020 0:00,0.650875,Progression,Progressing,42-Senior,5,0,1,4,0
1147,BR1186912480@ey.com.br,BR1186912480,Patricia Tackitt,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,21-Senior Manager,2,Gerente Senior,3/1/2019 0:00,1,3/10/2020 0:00,0.431543,Progression,Differentiating,21-Senior Manager,2,0,7,3,0
1148,BR1028142690@ey.com.br,BR1028142690,Elizabeth Stryker,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,44-Staff/Assistant,1,Analista Senior,8/1/2014 0:00,1,10/21/2020 0:00,0.454362,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
1149,BR879794920@ey.com.br,BR879794920,Marianne Smith,1000,Active,Brasil,M,Porto Alegre,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,3/1/2015 0:00,1,9/16/2020 0:00,0.454973,Progression,nan,44-Staff/Assistant,1,0,5,1,0
1150,BR1474649720@ey.com.br,BR1474649720,Orlando Andrews,1000,Active,Brasil,M,Curitiba,Advisory,Risk,32-Manager,1,Gerente,1/1/2017 0:00,1,1/21/2020 0:00,0.738645,Promotion,Strategic Impact,21-Senior Manager,1,0,8,2,0
1151,BR1029572520@ey.com.br,BR1029572520,Ricky Sevier,1000,Active,Brasil,M,Recife,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,6/1/2019 0:00,1,3/31/2021 0:00,0.41966,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
1152,BR386568340@ey.com.br,BR386568340,Marion Hatmaker,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,32-Manager,5,Gerente,4/1/2015 0:00,1,5/15/2020 0:00,0.631559,Progression,Progressing,32-Manager,5,0,7,2,0
1153,BR934379780@ey.com.br,BR934379780,Jeff Davis,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,32-Manager,3,Gerente,1/1/2014 0:00,1,10/25/2020 0:00,0.394571,Progression,Progressing,32-Manager,3,0,4,2,0
1154,BR1188775240@ey.com.br,BR1188775240,David Simms,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,21-Senior Manager,3,Gerente Senior,12/1/2014 0:00,1,11/15/2020 0:00,0.402122,Progression,Strategic Impact,21-Senior Manager,3,0,6,3,0
1155,BR1339878690@ey.com.br,BR1339878690,William Hardy,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,42-Senior,6,Especialista,12/1/2014 0:00,1,5/30/2020 0:00,0.294916,Progression,Progressing,42-Senior,6,0,9,4,0
1156,BR1119239860@ey.com.br,BR1119239860,Roberta Rapp,1000,Active,Brasil,M,Recife,Advisory,PI,44-Staff/Assistant,1,Analista Senior,5/1/2014 0:00,1,8/2/2020 0:00,0.287902,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
1157,BR1422652250@ey.com.br,BR1422652250,Robert Fraser,1000,Active,Brasil,M,Fortaleza,Advisory,PI,44-Staff/Assistant,2,Analista Senior,6/1/2015 0:00,1,10/8/2020 0:00,0.17505,Progression,Strategic Impact,44-Staff/Assistant,3,0,4,1,0
1158,BR688542390@ey.com.br,BR688542390,Craig Bode,1000,Active,Brasil,M,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,2/1/2018 0:00,1,8/25/2020 0:00,0.691329,Promotion,Differentiating,42-Senior,3,0,5,1,0
1159,BR423613780@ey.com.br,BR423613780,Ann Stephens,1000,Active,Brasil,M,Curitiba,Advisory,Risk,32-Manager,1,Gerente,3/1/2020 0:00,0.333333,2/24/2021 0:00,0.71453,Promotion,Differentiating,21-Senior Manager,1,0,8,2,0
1160,BR946562150@ey.com.br,BR946562150,Lue Johnson,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,13-Executive Director,1,Diretor,1/1/2015 0:00,1,3/3/2021 0:00,0.363185,Progression,Progressing,13-Executive Director,1,0,1,6,0
1161,BR438229780@ey.com.br,BR438229780,Wilma Hopper,1000,Active,Brasil,M,Salvador,Advisory,PI,44-Staff/Assistant,1,Analista Senior,2/1/2020 0:00,0.416667,5/27/2020 0:00,0.425986,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
1162,BR566863550@ey.com.br,BR566863550,Stephanie Bourassa,1000,Active,Brasil,M,Goiania,Advisory,PI,32-Manager,2,Gerente,7/1/2017 0:00,1,9/12/2020 0:00,0.837328,Progression,Progressing,32-Manager,2,0,12,2,0
1163,BR588915530@ey.com.br,BR588915530,Peter Blount,1000,Active,Brasil,M,Goiania,Advisory,PI,44-Staff/Assistant,1,Analista Senior,10/1/2015 0:00,1,10/4/2020 0:00,0.625943,Progression,Differentiating,44-Staff/Assistant,2,0,12,1,0
1164,BR867956220@ey.com.br,BR867956220,Carol Finley,1000,Active,Brasil,M,Fortaleza,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,1/1/2020 0:00,0.5,4/24/2020 0:00,0.476548,Promotion,Progressing,44-Staff/Assistant,2,0,5,1,0
1165,BR1237475930@ey.com.br,BR1237475930,David Guzman,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,21-Senior Manager,3,Gerente Senior,10/1/2014 0:00,1,1/26/2020 0:00,0.722253,Progression,Progressing,21-Senior Manager,4,0,1,3,0
1166,BR1396681860@ey.com.br,BR1396681860,Mary Zawacki,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,5/1/2019 0:00,1,6/13/2020 0:00,0.368625,Promotion,Differentiating,42-Senior,3,0,9,1,0
1167,BR1296329990@ey.com.br,BR1296329990,Thomas Cason,1000,Active,Brasil,M,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,2,Analista Senior,2/1/2018 0:00,1,11/2/2020 0:00,0.234261,Progression,Differentiating,44-Staff/Assistant,2,0,11,1,0
1168,BR942246890@ey.com.br,BR942246890,Daniel Sprayberry,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,2/1/2020 0:00,0.416667,5/28/2020 0:00,0.774133,Progression,Progressing,44-Staff/Assistant,3,0,9,1,0
1169,BR1157297980@ey.com.br,BR1157297980,Darlene Burns,1000,Active,Brasil,M,Recife,Advisory,PI,32-Manager,5,Gerente,11/1/2014 0:00,1,6/17/2020 0:00,0.49105,Progression,Progressing,32-Manager,5,0,7,2,0
1170,BR761643610@ey.com.br,BR761643610,Oliver Fine,1000,Active,Brasil,M,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,4/1/2020 0:00,0.25,4/10/2020 0:00,0.690078,Progression,nan,44-Staff/Assistant,1,0,5,1,0
1171,BR1225615210@ey.com.br,BR1225615210,Donald Dunkerson,1000,Active,Brasil,M,Salvador,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,12/1/2018 0:00,1,7/18/2020 0:00,0.565536,Progression,nan,44-Staff/Assistant,1,0,5,1,0
1172,BR1591933340@ey.com.br,BR1591933340,Keith Shelton,1000,Active,Brasil,M,Salvador,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,1/1/2015 0:00,1,4/30/2020 0:00,0.372573,Promotion,Progressing,42-Senior,3,0,5,1,0
1173,BR1372372720@ey.com.br,BR1372372720,Ernest Reyolds,1000,Active,Brasil,M,Recife,Advisory,Other Advisory,44-Staff/Assistant,3,Analista Senior,6/1/2020 0:00,0.0833333,3/25/2021 0:00,0.81477,Promotion,Progressing,42-Senior,3,0,2,1,0
1174,BR222917550@ey.com.br,BR222917550,Jackie Logan,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,21-Senior Manager,1,Gerente Senior,9/1/2015 0:00,1,10/2/2020 0:00,0.390968,Promotion,Progressing,13-Executive Director,1,0,1,3,0
1175,BR484513420@ey.com.br,BR484513420,Tyrone Lovelace,1000,Active,Brasil,M,Salvador,Advisory,PI,44-Staff/Assistant,2,Analista Senior,8/1/2018 0:00,1,10/20/2020 0:00,0.34255,Promotion,Progressing,44-Staff/Assistant,2,0,11,1,0
1176,BR1015121330@ey.com.br,BR1015121330,Stephen Vasquez,1000,Active,Brasil,M,Salvador,Advisory,PI,13-Executive Director,1,Diretor,12/1/2014 0:00,1,3/16/2020 0:00,0.281648,Progression,Progressing,13-Executive Director,1,0,1,6,0
1177,BR592885560@ey.com.br,BR592885560,Genevieve Williams,1000,Active,Brasil,M,Fortaleza,Advisory,PI,21-Senior Manager,8,Gerente Senior,2/1/2020 0:00,0.416667,3/25/2021 0:00,0.679695,Progression,Differentiating,21-Senior Manager,8,0,7,3,0
1178,BR1154377540@ey.com.br,BR1154377540,Bessie Phoenix,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,32-Manager,3,Gerente,11/1/2017 0:00,1,2/20/2021 0:00,0.765573,Progression,Progressing,32-Manager,3,0,6,2,0
1179,BR468353680@ey.com.br,BR468353680,Charles Farley,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,44-Staff/Assistant,3,Analista Senior,12/1/2017 0:00,1,8/16/2020 0:00,0.206427,Promotion,Differentiating,42-Senior,3,0,1,1,0
1180,BR922884860@ey.com.br,BR922884860,Diane Garland,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,32-Manager,2,Gerente,11/1/2015 0:00,1,3/8/2020 0:00,0.772777,Progression,Progressing,32-Manager,2,0,12,2,0
1181,BR1192315590@ey.com.br,BR1192315590,Jess Stokes,1000,Active,Brasil,M,Goiania,Advisory,Risk,21-Senior Manager,2,Gerente Senior,5/1/2014 0:00,1,1/18/2021 0:00,0.570529,Progression,Progressing,21-Senior Manager,2,0,8,3,0
1182,BR1262591560@ey.com.br,BR1262591560,Mary Adams,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,42-Senior,3,Especialista,8/1/2017 0:00,1,4/11/2021 0:00,0.762907,Progression,Progressing,42-Senior,4,0,12,4,0
1183,BR1261728530@ey.com.br,BR1261728530,Helen Dampier,1000,Active,Brasil,M,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,6/1/2020 0:00,0.0833333,2/6/2021 0:00,0.667416,Progression,nan,44-Staff/Assistant,1,0,5,1,0
1184,BR1685834310@ey.com.br,BR1685834310,Wilma Emme,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,32-Manager,3,Gerente,1/1/2020 0:00,0.5,8/23/2020 0:00,0.360005,Progression,Differentiating,32-Manager,3,0,7,2,0
1185,BR1682538620@ey.com.br,BR1682538620,Teresa Ford,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,5/1/2020 0:00,0.166667,11/12/2020 0:00,0.510762,Progression,Progressing,44-Staff/Assistant,3,0,9,1,0
1186,BR1418356460@ey.com.br,BR1418356460,Jean Arnett,1000,Active,Brasil,M,Campinas,Advisory,PI,32-Manager,2,Gerente,4/1/2014 0:00,1,8/23/2020 0:00,0.715627,Progression,Need to Progress,32-Manager,2,0,6,2,0
1187,BR1356819590@ey.com.br,BR1356819590,Erika Brown,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,42-Senior,4,Especialista,8/1/2017 0:00,1,11/29/2020 0:00,0.234838,Progression,Differentiating,42-Senior,4,0,11,4,0
1188,BR362433330@ey.com.br,BR362433330,Jennifer Stemper,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,32-Manager,2,Gerente,4/1/2018 0:00,1,3/27/2021 0:00,0.693494,Progression,Strategic Impact,32-Manager,3,0,1,2,0
1189,BR235435870@ey.com.br,BR235435870,Hazel Rogers,1000,Active,Brasil,M,Salvador,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,5/1/2016 0:00,1,2/28/2021 0:00,0.432199,Progression,nan,44-Staff/Assistant,1,0,3,1,0
1190,BR1179398540@ey.com.br,BR1179398540,Randy Bagshaw,1000,Active,Brasil,M,Curitiba,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,8/1/2016 0:00,1,12/2/2020 0:00,0.514772,Progression,Progressing,44-Staff/Assistant,3,0,3,1,0
1191,BR873116210@ey.com.br,BR873116210,Kristine Hudgins,1000,Active,Brasil,M,Campinas,Advisory,PI,32-Manager,2,Gerente,5/1/2018 0:00,1,3/1/2020 0:00,0.1762,Progression,Progressing,32-Manager,2,0,6,2,0
1192,BR653113270@ey.com.br,BR653113270,Alphonso Simon,1000,Active,Brasil,M,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,2,Analista Senior,4/1/2017 0:00,1,9/10/2020 0:00,0.165512,Progression,Strategic Impact,44-Staff/Assistant,2,0,10,1,0
1193,BR1482931910@ey.com.br,BR1482931910,Samuel Torres,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,2,Analista Senior,12/1/2019 0:00,0.583333,4/22/2020 0:00,0.723662,Promotion,Progressing,44-Staff/Assistant,2,0,1,1,0
1194,BR1544733750@ey.com.br,BR1544733750,Karla Flores,1000,Active,Brasil,M,Recife,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,2/1/2017 0:00,1,9/19/2020 0:00,0.830336,Promotion,Differentiating,42-Senior,3,0,9,1,0
1195,BR839147870@ey.com.br,BR839147870,Jennifer Johnson,1000,Active,Brasil,M,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,11/1/2015 0:00,1,3/6/2020 0:00,0.138814,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
1196,BR1142551130@ey.com.br,BR1142551130,Malcolm Martino,1000,Active,Brasil,M,Salvador,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,5/1/2018 0:00,1,8/19/2020 0:00,0.595588,Promotion,Progressing,42-Senior,3,0,5,1,0
1197,BR1076847820@ey.com.br,BR1076847820,Lori Schaff,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,44-Staff/Assistant,2,Analista Senior,5/1/2016 0:00,1,3/11/2021 0:00,0.808852,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
1198,BR1596392970@ey.com.br,BR1596392970,Randolph Charles,1000,Active,Brasil,M,São Paulo,Advisory,PI,32-Manager,5,Gerente,4/1/2020 0:00,0.25,5/29/2020 0:00,0.211008,Progression,nan,32-Manager,5,0,7,2,0
1199,BR547628330@ey.com.br,BR547628330,Bradley Berardi,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,32-Manager,2,Gerente,9/1/2016 0:00,1,12/27/2020 0:00,0.400569,Progression,Strategic Impact,32-Manager,2,0,3,2,0
1200,BR1514428550@ey.com.br,BR1514428550,Rebecca Meier,1000,Active,Brasil,M,Recife,Advisory,PI,44-Staff/Assistant,3,Analista Senior,1/1/2020 0:00,0.5,4/25/2020 0:00,0.478172,Promotion,Differentiating,42-Senior,3,0,1,1,0
1201,BR688295990@ey.com.br,BR688295990,Patricia Fairchild,1000,Active,Brasil,M,Porto Alegre,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,12/1/2018 0:00,1,8/27/2020 0:00,0.770048,Promotion,Progressing,44-Staff/Assistant,2,0,5,1,0
1202,BR1589596250@ey.com.br,BR1589596250,Richard Vosmus,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,32-Manager,4,Gerente,10/1/2014 0:00,1,8/26/2020 0:00,0.246411,Progression,Differentiating,32-Manager,4,0,7,2,0
1203,BR1844388350@ey.com.br,BR1844388350,Loren Dennis,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,12/1/2015 0:00,1,10/25/2020 0:00,0.716556,Progression,nan,44-Staff/Assistant,1,0,5,1,0
1204,BR823957260@ey.com.br,BR823957260,Julio Wood,1000,Active,Brasil,M,São Paulo,Advisory,PI,44-Staff/Assistant,2,Analista Senior,4/1/2016 0:00,1,1/2/2020 0:00,0.592787,Progression,Differentiating,44-Staff/Assistant,2,0,9,1,0
1205,BR1769579680@ey.com.br,BR1769579680,Ricky Montalvo,1000,Active,Brasil,M,Porto Alegre,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,9/1/2017 0:00,1,4/6/2020 0:00,0.284303,Promotion,Differentiating,44-Staff/Assistant,2,0,5,1,0
1206,BR333737330@ey.com.br,BR333737330,David Veal,1000,Active,Brasil,M,Recife,Advisory,PI,21-Senior Manager,2,Gerente Senior,9/1/2017 0:00,1,1/24/2020 0:00,0.158509,Progression,Progressing,21-Senior Manager,2,0,7,3,0
1207,BR1623527790@ey.com.br,BR1623527790,Henrietta Guernsey,1000,Active,Brasil,M,Recife,Advisory,PI,42-Senior,4,Especialista,10/1/2017 0:00,1,3/18/2021 0:00,0.778177,Progression,Strategic Impact,42-Senior,4,0,4,4,0
1208,BR543736290@ey.com.br,BR543736290,Robert Diaz,1000,Active,Brasil,M,São Paulo,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,5/1/2016 0:00,1,1/5/2021 0:00,0.476689,Promotion,Progressing,44-Staff/Assistant,2,0,3,1,0
1209,BR875873480@ey.com.br,BR875873480,John Sellers,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,42-Senior,5,Especialista,11/1/2018 0:00,1,10/25/2020 0:00,0.605477,Progression,Differentiating,42-Senior,5,0,3,4,0
1210,BR1575184980@ey.com.br,BR1575184980,Charles Reis,1000,Active,Brasil,M,Curitiba,Advisory,PI,32-Manager,1,Gerente,1/1/2015 0:00,1,4/12/2021 0:00,0.172177,Promotion,Differentiating,21-Senior Manager,1,0,7,2,0
1211,BR1283275740@ey.com.br,BR1283275740,James Feather,1000,Active,Brasil,M,Salvador,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,6/1/2015 0:00,1,4/2/2021 0:00,0.134757,Promotion,Progressing,42-Senior,3,0,9,1,0
1212,BR872831260@ey.com.br,BR872831260,Billy Mckenzie,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,32-Manager,5,Gerente,10/1/2015 0:00,1,10/4/2020 0:00,0.810019,Progression,nan,32-Manager,5,0,7,2,0
1213,BR819695810@ey.com.br,BR819695810,Neva Celestin,1000,Active,Brasil,M,Goiania,Advisory,PI,32-Manager,1,Gerente,5/1/2014 0:00,1,9/1/2020 0:00,0.275437,Promotion,Progressing,21-Senior Manager,1,0,7,2,0
1214,BR636364730@ey.com.br,BR636364730,Ofelia Palazzi,1000,Active,Brasil,M,Curitiba,Advisory,PI,32-Manager,3,Gerente,2/1/2018 0:00,1,3/4/2020 0:00,0.764947,Progression,Progressing,32-Manager,3,0,6,2,0
1215,BR1222454440@ey.com.br,BR1222454440,Mark Madera,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,8/1/2016 0:00,1,6/18/2020 0:00,0.444334,Promotion,Progressing,42-Senior,3,0,9,1,0
1216,BR548557970@ey.com.br,BR548557970,Jason Stansbury,1000,Active,Brasil,M,Salvador,Advisory,PI,44-Staff/Assistant,2,Analista Senior,6/1/2019 0:00,1,12/24/2020 0:00,0.246797,Progression,Strategic Impact,44-Staff/Assistant,3,0,12,1,0
1217,BR1148741950@ey.com.br,BR1148741950,Jeffrey Polk,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,3/1/2016 0:00,1,4/20/2021 0:00,0.331082,Progression,Progressing,44-Staff/Assistant,3,0,9,1,0
1218,BR772744450@ey.com.br,BR772744450,Joshua Miller,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,42-Senior,7,Especialista,11/1/2016 0:00,1,12/2/2020 0:00,0.662575,Progression,Progressing,42-Senior,7,0,4,4,0
1219,BR813463550@ey.com.br,BR813463550,Joe Sheridan,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,21-Senior Manager,6,Gerente Senior,2/1/2016 0:00,1,7/23/2020 0:00,0.73693,Progression,Strategic Impact,21-Senior Manager,6,0,9,3,0
1220,BR1092717980@ey.com.br,BR1092717980,Chase Turner,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,2,Analista Senior,3/1/2020 0:00,0.333333,3/29/2021 0:00,0.308408,Promotion,Strategic Impact,44-Staff/Assistant,2,0,11,1,0
1221,BR1192639980@ey.com.br,BR1192639980,Sarah Long,1000,Active,Brasil,M,São Paulo,Advisory,PI,44-Staff/Assistant,3,Analista Senior,4/1/2019 0:00,1,9/17/2020 0:00,0.373881,Progression,Differentiating,44-Staff/Assistant,3,0,4,1,0
1222,BR724727240@ey.com.br,BR724727240,Lindsey Langston,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,42-Senior,4,Especialista,8/1/2015 0:00,1,9/30/2020 0:00,0.747113,Progression,Progressing,42-Senior,4,0,9,4,0
1223,BR298929570@ey.com.br,BR298929570,Joseph Owen,1000,Active,Brasil,M,São Paulo,Advisory,Risk,32-Manager,3,Gerente,5/1/2020 0:00,0.166667,3/10/2020 0:00,0.740341,Progression,nan,32-Manager,3,0,5,2,0
1224,BR317486570@ey.com.br,BR317486570,Lonnie Schaefer,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,7/1/2019 0:00,1,1/17/2021 0:00,0.422928,Progression,nan,44-Staff/Assistant,1,0,3,1,0
1225,BR883141510@ey.com.br,BR883141510,Kimberly Childress,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,44-Staff/Assistant,2,Analista Senior,8/1/2018 0:00,1,5/31/2020 0:00,0.5519,Promotion,Progressing,44-Staff/Assistant,2,0,11,1,0
1226,BR1124247550@ey.com.br,BR1124247550,Theresa Evans,1000,Active,Brasil,M,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,6/1/2018 0:00,1,8/24/2020 0:00,0.260824,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
1227,BR284378840@ey.com.br,BR284378840,Joy Bethea,1000,Active,Brasil,M,Campinas,Advisory,Other Advisory,66-Associate,1,Analista Junior,10/1/2014 0:00,1,10/15/2020 0:00,0.801745,Progression,nan,66-Associate,1,0,2,5,0
1228,BR1012556490@ey.com.br,BR1012556490,Anthony Talbot,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,32-Manager,4,Gerente,6/1/2019 0:00,1,3/10/2020 0:00,0.310277,Progression,Need to Progress,32-Manager,4,0,4,2,0
1229,BR834478280@ey.com.br,BR834478280,Brandon Prentice,1000,Active,Brasil,M,Curitiba,Advisory,PI,44-Staff/Assistant,3,Analista Senior,11/1/2016 0:00,1,2/26/2021 0:00,0.137667,Progression,Need to Progress,44-Staff/Assistant,3,0,4,1,0
1230,BR562279870@ey.com.br,BR562279870,Edna Ramos,1000,Active,Brasil,M,Curitiba,Advisory,Risk,42-Senior,5,Especialista,12/1/2014 0:00,1,1/17/2020 0:00,0.35591,Progression,Progressing,42-Senior,5,0,9,4,0
1231,BR1139443480@ey.com.br,BR1139443480,Michael Sherman,1000,Active,Brasil,M,Curitiba,Advisory,PI,13-Executive Director,1,Diretor,8/1/2019 0:00,0.916667,8/4/2020 0:00,0.555154,Progression,Need to Progress,13-Executive Director,1,0,1,6,0
1232,BR928328750@ey.com.br,BR928328750,Alberta Reese,1000,Active,Brasil,M,Brasilia - Audit,Advisory,PI,32-Manager,1,Gerente,6/1/2017 0:00,1,12/5/2020 0:00,0.396545,Promotion,Differentiating,21-Senior Manager,1,0,7,2,0
1233,BR841744250@ey.com.br,BR841744250,Darius Alexader,1000,Active,Brasil,M,Fortaleza,Advisory,PI,32-Manager,5,Gerente,1/1/2016 0:00,1,6/6/2020 0:00,0.585207,Progression,Progressing,32-Manager,5,0,6,2,0
1234,BR597979660@ey.com.br,BR597979660,Deirdre Farmer,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,44-Staff/Assistant,3,Analista Senior,4/1/2015 0:00,1,7/16/2020 0:00,0.65676,Progression,Differentiating,44-Staff/Assistant,3,0,12,1,0
1235,BR1192255170@ey.com.br,BR1192255170,Sharon Sperling,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,2,Analista Senior,12/1/2019 0:00,0.583333,7/11/2020 0:00,0.634695,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
1236,BR493991150@ey.com.br,BR493991150,Louisa Holt,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,32-Manager,2,Gerente,12/1/2018 0:00,1,1/3/2021 0:00,0.25748,Progression,Progressing,32-Manager,2,0,6,2,0
1237,BR659123990@ey.com.br,BR659123990,Adeline Cocke,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,32-Manager,2,Gerente,8/1/2014 0:00,1,6/19/2020 0:00,0.166234,Progression,Strategic Impact,32-Manager,3,0,1,2,0
1238,BR966558770@ey.com.br,BR966558770,Nancy Collins,1000,Active,Brasil,M,São Paulo,Advisory,PI,44-Staff/Assistant,3,Analista Senior,3/1/2019 0:00,1,2/15/2021 0:00,0.301354,Progression,Progressing,44-Staff/Assistant,3,0,10,1,0
1239,BR1614868520@ey.com.br,BR1614868520,Kari Ewald,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,5/1/2018 0:00,1,2/22/2020 0:00,0.267054,Progression,Progressing,44-Staff/Assistant,3,0,9,1,0
1240,BR1559832840@ey.com.br,BR1559832840,Ali Lewis,1000,Active,Brasil,M,Salvador,Advisory,Other Advisory,63-Assistant Director,1,Líder,12/1/2017 0:00,1,1/29/2020 0:00,0.824476,Progression,nan,63-Assistant Director,1,0,2,1,0
1241,BR858433190@ey.com.br,BR858433190,Stephen Lynch,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,21-Senior Manager,4,Gerente Senior,4/1/2020 0:00,0.25,7/28/2020 0:00,0.252187,Progression,Strategic Impact,21-Senior Manager,4,0,7,3,0
1242,BR633288760@ey.com.br,BR633288760,Stephen Horton,1000,Active,Brasil,M,Porto Alegre,Advisory,Risk,42-Senior,6,Especialista,2/1/2017 0:00,1,11/5/2020 0:00,0.595168,Promotion,Differentiating,32-Manager,1,0,5,4,0
